datetime,predicted precipitation,ground_truth
2021-07-03 13:00,1.053971,0.0
2021-07-03 14:00,2.970501,0.0
2021-07-03 15:00,47.759853,0.0
2021-07-03 16:00,17.813665,1.0
2021-07-03 17:00,91.328827,10.0
2021-07-03 18:00,105.501297,16.5
2021-07-03 19:00,56.363831,11.0
2021-07-03 20:00,525.741455,8.5
2021-07-03 21:00,4.995940,11.5
2021-07-03 22:00,175.363937,2.5
2021-07-03 23:00,536.335510,8.5
2022-06-23 17:00,74.554321,2.0
2022-06-23 18:00,32.599415,4.0
2022-06-23 19:00,76.165321,21.0
2022-06-23 20:00,4.090835,16.0
2022-06-23 21:00,73.382088,0.5
2022-06-23 22:00,48.835716,15.0
2022-06-23 23:00,3.532115,1.5
2022-06-24 00:00,179.817001,0.0
2022-06-24 01:00,34.293842,10.0
2022-06-24 02:00,56.471687,9.5
2022-06-24 03:00,5.288817,0.5
2022-06-30 01:00,30.711666,3.0
2022-06-30 02:00,52.664551,4.0
2022-06-30 03:00,36.725197,9.5
2022-06-30 04:00,89.839729,10.0
2022-06-30 05:00,1.446916,25.5
2022-06-30 06:00,1.146199,24.0
2022-06-30 07:00,23.973557,5.5
2022-06-30 08:00,196.796967,11.5
2022-06-30 09:00,71.222656,13.0
2022-06-30 10:00,1.444040,14.5
2022-06-30 11:00,156.111694,6.5
2022-06-30 13:00,695.220032,0.0
2022-06-30 14:00,8.175188,0.5
2022-06-30 15:00,112.402756,1.0
2022-06-30 16:00,15.148270,2.5
2022-06-30 17:00,57.040894,6.5
2022-06-30 18:00,22.694609,40.0
2022-06-30 19:00,4.828690,22.0
2022-06-30 20:00,20.112091,1.0
2022-06-30 21:00,1.892445,0.5
2022-06-30 22:00,291.615967,0.0
2022-06-30 23:00,43.144806,0.0
2022-07-13 07:00,860.029907,0.5
2022-07-13 08:00,9.584322,0.0
2022-07-13 09:00,217.950058,1.0
2022-07-13 10:00,484.287842,2.0
2022-07-13 11:00,165.181229,23.0
2022-07-13 12:00,64.113510,8.5
2022-07-13 13:00,125.200424,3.5
2022-07-13 14:00,1097.380859,8.0
2022-07-13 15:00,76.883713,19.0
2022-07-13 16:00,61.203056,33.5
2022-07-13 17:00,3.197948,16.5
2022-08-08 19:00,975.189941,2.0
2022-08-08 20:00,65.210480,10.0
2022-08-08 21:00,0.228705,63.0
2022-08-08 22:00,4.656437,55.5
2022-08-08 23:00,19.248384,84.5
2022-08-09 00:00,3.875912,18.5
2022-08-09 01:00,1337.450806,0.5
2022-08-09 02:00,26.616096,6.5
2022-08-09 03:00,1.543748,22.5
2022-08-09 04:00,1.819494,8.5
2022-08-09 05:00,1650.668213,3.5
2022-09-05 08:00,55.391464,1.0
2022-09-05 09:00,1272.248535,2.5
2022-09-05 10:00,189.518692,4.0
2022-09-05 11:00,53.335373,9.0
2022-09-05 12:00,1.065062,11.0
2022-09-05 13:00,12.989015,12.0
2022-09-05 14:00,825.297119,14.5
2022-09-05 15:00,703.165894,10.0
2022-09-05 16:00,36.302441,9.5
2022-09-05 17:00,106.879837,8.5
2022-09-05 18:00,219.398163,11.0
2022-09-05 19:00,1412.738159,8.0
2022-09-05 20:00,1294.760254,8.0
2022-09-05 21:00,41.828312,13.5
2022-09-05 22:00,29.017687,11.0
2022-09-05 23:00,57.623734,9.5
2022-09-06 00:00,8.125360,7.5
2022-09-06 01:00,7.706272,5.0
2022-09-06 02:00,263.287872,13.0
2023-04-05 08:00,62.429352,1.5
2023-04-05 09:00,96.589310,2.0
2023-04-05 10:00,29.105820,2.0
2023-04-05 11:00,28.458870,1.5
2023-04-05 12:00,647.246582,5.0
2023-04-05 13:00,134.756531,8.5
2023-04-05 14:00,47.916508,4.5
2023-04-05 15:00,9.540670,0.5
2023-04-05 16:00,4.084441,0.0
2023-04-05 17:00,0.931327,0.0
2023-04-05 18:00,0.213357,0.0
2023-07-11 04:00,0.000000,0.0
2023-07-11 05:00,0.001246,0.0
2023-07-11 06:00,0.122003,0.0
2023-07-11 07:00,1.851257,0.0
2023-07-11 08:00,1.552640,0.5
2023-07-11 09:00,57.185143,14.0
2023-07-11 10:00,124.162842,2.0
2023-07-11 11:00,246.323380,0.0
2023-07-11 12:00,3.581237,0.0
2023-07-11 13:00,43.252396,0.5
2023-07-11 14:00,22.241150,1.0
2023-07-11 15:00,305.624451,20.0
2023-07-11 16:00,486.860992,48.5
2023-07-11 17:00,621.689941,7.5
2023-07-11 18:00,17.358070,2.0
2023-07-11 19:00,8.677048,1.0
2023-07-11 20:00,55.727482,0.0
2023-08-10 13:00,41.971092,7.0
2023-08-10 14:00,2.401693,9.0
2023-08-10 15:00,1365.799194,11.0
2023-08-10 16:00,22.447395,5.0
2023-08-10 17:00,77.536163,11.0
2023-08-10 18:00,34.983269,12.5
2023-08-10 19:00,20.267437,8.5
2023-08-10 20:00,7.034698,2.5
2023-08-10 21:00,13.775360,2.0
2023-08-10 22:00,3.669142,2.0
2023-08-10 23:00,1.284369,2.0
2023-08-23 07:00,36.074486,0.5
2023-08-23 08:00,1.049544,0.0
2023-08-23 09:00,0.740778,0.0
2023-08-23 10:00,0.811714,0.0
2023-08-23 11:00,60.381931,3.0
2023-08-23 12:00,957.140564,11.0
2023-08-23 13:00,25.159523,2.0
2023-08-23 14:00,839.736694,6.5
2023-08-23 15:00,528.813232,9.5
2023-08-23 16:00,105.775909,4.0
2023-08-23 17:00,11.975981,2.0
2023-08-29 07:00,0.408929,1.0
2023-08-29 08:00,194.946259,0.5
2023-08-29 09:00,10.831407,0.5
2023-08-29 10:00,14.587472,0.0
2023-08-29 11:00,845.084595,0.0
2023-08-29 12:00,9.308590,12.0
2023-08-29 13:00,258.356323,18.5
2023-08-29 14:00,0.514513,3.5
2023-08-29 15:00,13.170176,0.0
2023-08-29 16:00,21.987392,0.0
2023-08-29 17:00,192.668640,0.0
2023-09-16 19:00,699.315247,0.5
2023-09-16 20:00,869.239990,0.0
2023-09-16 21:00,73.103409,9.0
2023-09-16 22:00,578.988953,5.0
2023-09-16 23:00,566.886108,1.5
2023-09-17 00:00,18.916927,12.5
2023-09-17 01:00,16.205221,0.5
2023-09-17 02:00,22.516474,0.0
2023-09-17 03:00,0.278214,0.0
2023-09-17 04:00,0.245755,0.0
2023-09-17 05:00,0.186915,0.0
2023-11-05 23:00,130.220963,0.0
2023-11-06 00:00,10.889757,0.5
2023-11-06 01:00,258.131683,4.0
2023-11-06 02:00,9.947092,2.0
2023-11-06 03:00,190.119446,15.5
2023-11-06 04:00,11.863984,20.5
2023-11-06 05:00,76.724854,3.5
2023-11-06 06:00,0.783854,0.0
2023-11-06 07:00,57.573826,0.0
2023-11-06 08:00,9.442251,6.0
2023-11-06 09:00,1.860246,1.5
