datetime,predicted precipitation,ground_truth,predict
2022-07-31 18:00,112.561882,3.0,"tensor(1, device='cuda:0')"
2022-07-31 19:00,94.117142,3.5,"tensor(1, device='cuda:0')"
2022-07-31 20:00,37.739498,0.5,"tensor(0, device='cuda:0')"
2022-08-02 21:00,188.117188,1.5,"tensor(1, device='cuda:0')"
2022-08-02 22:00,189.383087,2.0,"tensor(1, device='cuda:0')"
2022-08-02 23:00,43.775406,0.0,"tensor(0, device='cuda:0')"
2022-08-03 00:00,35.620064,0.5,"tensor(0, device='cuda:0')"
2022-08-03 01:00,561.101685,9.5,"tensor(2, device='cuda:0')"
2022-08-03 02:00,785.540222,7.5,"tensor(2, device='cuda:0')"
2022-08-03 03:00,184.249512,1.5,"tensor(1, device='cuda:0')"
2022-08-03 04:00,156.103516,3.0,"tensor(1, device='cuda:0')"
2022-08-03 05:00,178.075958,2.0,"tensor(1, device='cuda:0')"
2022-08-03 06:00,44.699623,0.5,"tensor(0, device='cuda:0')"
2022-08-03 07:00,45.492977,0.0,"tensor(0, device='cuda:0')"
2022-08-08 08:00,106.803406,2.5,"tensor(1, device='cuda:0')"
2022-08-08 09:00,31.135057,0.5,"tensor(0, device='cuda:0')"
2022-08-08 10:00,137.131561,1.0,"tensor(1, device='cuda:0')"
2022-08-08 11:00,134.746826,2.0,"tensor(1, device='cuda:0')"
2022-08-08 12:00,161.538376,4.0,"tensor(1, device='cuda:0')"
2022-08-08 13:00,730.038208,5.5,"tensor(2, device='cuda:0')"
2022-08-08 14:00,180.734879,4.0,"tensor(1, device='cuda:0')"
2022-08-08 15:00,45.291115,0.0,"tensor(0, device='cuda:0')"
2022-08-08 16:00,41.401752,0.0,"tensor(0, device='cuda:0')"
2022-08-08 17:00,32.996918,0.5,"tensor(0, device='cuda:0')"
2022-08-08 18:00,657.007690,8.5,"tensor(2, device='cuda:0')"
2022-08-09 10:00,46.016785,0.0,"tensor(0, device='cuda:0')"
2022-08-09 11:00,44.571465,0.0,"tensor(0, device='cuda:0')"
