datetime,predicted precipitation,ground_truth
2021-04-03 10:00,-0.216175,2.0
2021-04-03 11:00,-0.006303,5.0
2021-04-03 12:00,-0.053785,4.0
2021-04-03 13:00,0.153907,4.5
2021-04-03 14:00,0.151799,1.5
2021-04-03 15:00,0.110839,3.5
2021-05-30 21:00,-0.118035,5.0
2021-05-30 22:00,0.375852,1.5
2021-05-30 23:00,-0.216208,11.5
2021-05-31 00:00,-0.006310,13.5
2021-06-23 15:00,-0.053760,0.0
2021-06-23 16:00,0.153863,0.0
2021-06-23 17:00,0.151746,15.0
2021-06-23 18:00,0.110788,15.0
2021-07-03 15:00,-0.118183,0.0
2021-07-03 16:00,0.375876,1.0
2021-07-03 17:00,-0.216164,9.0
2021-07-03 18:00,-0.006300,6.5
2021-07-03 19:00,-0.053787,5.5
2021-07-03 20:00,0.153815,2.5
2021-07-03 21:00,0.151788,3.0
2021-07-03 22:00,0.110921,9.0
2021-07-03 23:00,-0.118054,6.0
2021-07-04 00:00,0.375925,8.5
2021-07-16 17:00,-0.216236,0.0
2021-07-16 18:00,-0.006390,0.0
2021-07-16 19:00,-0.053840,11.5
2021-07-16 20:00,0.153919,11.5
2021-07-18 20:00,0.151724,0.0
2021-07-18 21:00,0.110717,0.0
2021-07-18 22:00,-0.118173,14.0
2021-07-18 23:00,0.375877,13.5
2021-08-21 10:00,-0.216237,6.0
2021-08-21 11:00,-0.006259,1.5
2021-08-21 12:00,-0.053717,6.0
2021-08-21 13:00,0.153866,3.5
2021-08-21 14:00,0.151856,2.5
2021-08-21 15:00,0.110922,12.5
2021-08-31 12:00,-0.118047,1.0
2021-08-31 13:00,0.375876,3.0
2021-08-31 14:00,-0.216147,4.0
2021-08-31 15:00,-0.006341,3.5
2021-08-31 16:00,-0.053804,3.0
2021-08-31 17:00,0.153852,6.0
2021-08-31 18:00,0.151775,0.5
2021-08-31 19:00,0.110875,5.5
2021-08-31 21:00,-0.118038,0.5
2021-08-31 22:00,0.375897,2.0
2021-08-31 23:00,-0.216303,9.0
2021-09-01 00:00,-0.006292,13.0
2022-03-13 01:00,-0.053818,2.0
2022-03-13 02:00,0.153924,3.5
2022-03-13 03:00,0.151793,2.5
2022-03-13 04:00,0.110812,6.5
2022-06-23 11:00,-0.118153,0.0
2022-06-23 12:00,0.375884,0.0
2022-06-23 13:00,-0.216147,8.5
2022-06-23 14:00,-0.006360,1.5
2022-06-23 15:00,-0.053831,3.5
2022-06-23 16:00,0.153912,8.0
2022-06-23 17:00,0.151726,9.5
2022-06-23 18:00,0.110782,2.0
2022-06-23 19:00,-0.118022,17.0
2022-06-23 20:00,0.375876,5.0
2022-06-23 21:00,-0.216227,15.5
2022-06-23 22:00,-0.006334,14.5
2022-06-23 23:00,-0.053813,13.5
2022-06-24 00:00,0.153867,1.5
2022-06-24 01:00,0.151756,10.0
2022-06-24 02:00,0.110856,0.5
2022-06-29 18:00,-0.118109,0.5
2022-06-29 19:00,0.375918,0.0
2022-06-29 20:00,-0.216149,17.5
2022-06-29 21:00,-0.006320,16.5
2022-06-30 01:00,-0.053819,1.0
2022-06-30 02:00,0.153866,1.0
2022-06-30 03:00,0.151772,5.5
2022-06-30 04:00,0.110828,0.5
2022-06-30 05:00,-0.118118,15.5
2022-06-30 06:00,0.375869,1.5
2022-06-30 07:00,-0.216159,18.5
2022-06-30 08:00,-0.006313,6.0
2022-06-30 09:00,-0.053813,1.5
2022-06-30 10:00,0.153851,1.5
2022-06-30 11:00,0.151814,8.0
2022-06-30 16:00,0.110892,1.5
2022-06-30 17:00,-0.118097,4.0
2022-06-30 18:00,0.375884,33.5
2022-06-30 19:00,-0.216257,18.0
2022-07-05 13:00,-0.006386,0.0
2022-07-05 14:00,-0.053867,1.0
2022-07-05 15:00,0.153923,12.5
2022-07-05 16:00,0.151739,13.5
2022-07-06 20:00,0.110720,0.0
2022-07-06 21:00,-0.118224,0.0
2022-07-06 22:00,0.375877,24.5
2022-07-06 23:00,-0.216145,22.5
2022-07-11 12:00,-0.006439,0.0
2022-07-11 13:00,-0.053886,0.0
2022-07-11 14:00,0.153910,20.0
2022-07-11 15:00,0.151703,20.0
2022-07-13 09:00,0.110737,1.0
2022-07-13 10:00,-0.118152,1.0
2022-07-13 11:00,0.375870,21.0
2022-07-13 12:00,-0.216173,14.5
2022-07-13 13:00,-0.006312,5.0
2022-07-13 14:00,-0.053772,4.5
2022-07-13 15:00,0.153833,11.0
2022-07-13 16:00,0.151786,14.5
2022-07-13 17:00,0.110938,17.0
2022-07-13 18:00,-0.118010,19.0
2022-07-13 19:00,0.375916,13.0
2022-07-23 21:00,-0.216189,1.5
2022-07-23 22:00,-0.006319,3.0
2022-07-23 23:00,-0.053805,6.0
2022-07-24 00:00,0.153847,4.5
2022-07-31 20:00,0.151758,4.5
2022-07-31 21:00,0.110885,1.0
2022-07-31 22:00,-0.118015,11.0
2022-07-31 23:00,0.375930,1.0
2022-08-01 02:00,-0.216198,0.5
2022-08-01 03:00,-0.006394,0.0
2022-08-01 04:00,-0.053819,10.0
2022-08-01 05:00,0.153886,4.5
2022-08-01 06:00,0.151775,11.5
2022-08-01 07:00,0.110868,13.5
2022-08-03 03:00,-0.118062,0.5
2022-08-03 04:00,0.375892,2.0
2022-08-03 05:00,-0.216238,10.0
2022-08-03 06:00,-0.006385,10.5
2022-08-06 20:00,-0.053873,0.0
2022-08-06 21:00,0.153869,0.0
2022-08-06 22:00,0.151686,13.5
2022-08-06 23:00,0.110735,13.5
2022-08-08 11:00,-0.118278,0.0
2022-08-08 12:00,0.375920,0.0
2022-08-08 13:00,-0.216205,28.5
2022-08-08 14:00,-0.006343,14.0
2022-08-08 16:00,-0.053836,4.5
2022-08-08 17:00,0.153873,6.0
2022-08-08 18:00,0.151753,18.5
2022-08-08 19:00,0.110810,17.0
2022-08-08 20:00,-0.118131,8.0
2022-08-08 21:00,0.375898,53.0
2022-08-08 22:00,-0.216192,7.5
2022-08-08 23:00,-0.006381,29.0
2022-08-09 00:00,-0.053852,66.0
2022-08-09 01:00,0.153908,18.0
2022-08-09 02:00,0.151768,6.0
2022-08-09 03:00,0.110780,16.0
2022-08-09 04:00,-0.118168,14.0
2022-08-09 10:00,0.375861,4.0
2022-08-09 11:00,-0.216179,1.0
2022-08-09 12:00,-0.006384,7.0
2022-08-09 13:00,-0.053835,5.0
2022-08-09 16:00,0.153898,0.0
2022-08-09 17:00,0.151745,0.5
2022-08-09 18:00,0.110817,9.0
2022-08-09 19:00,-0.118079,4.0
2022-08-09 20:00,0.375884,0.5
2022-08-09 21:00,-0.216208,7.0
2022-08-09 22:00,-0.006371,11.5
2022-08-09 23:00,-0.053820,15.5
2022-08-10 00:00,0.153835,13.5
2022-08-11 03:00,0.151764,1.5
2022-08-11 04:00,0.110852,3.5
2022-08-11 05:00,-0.118142,24.5
2022-08-11 06:00,0.375933,23.5
2022-08-19 16:00,-0.216120,0.0
2022-08-19 17:00,-0.006333,3.0
2022-08-19 18:00,-0.053838,26.0
2022-08-19 19:00,0.153872,29.0
2022-09-05 09:00,0.151768,1.5
2022-09-05 10:00,0.110850,1.5
2022-09-05 11:00,-0.118051,5.0
2022-09-05 12:00,0.375877,2.0
2022-09-05 13:00,-0.216157,1.0
2022-09-05 14:00,-0.006339,2.5
2022-09-05 15:00,-0.053844,4.5
2022-09-05 16:00,0.153847,0.5
2022-09-05 17:00,0.151768,1.0
2022-09-05 18:00,0.110869,2.5
2022-09-05 19:00,-0.118098,3.0
2022-09-05 20:00,0.375911,0.0
2022-09-05 21:00,-0.216155,5.5
2022-09-05 22:00,-0.006307,2.5
2022-09-05 23:00,-0.053795,1.5
2022-09-06 00:00,0.153848,2.0
2022-09-06 01:00,0.151807,2.5
2022-09-06 02:00,0.110910,8.0
2022-09-06 03:00,-0.118055,1.5
2022-10-03 01:00,0.375887,3.5
2022-10-03 02:00,-0.216316,3.0
2022-10-03 03:00,-0.006315,7.5
2022-10-03 04:00,-0.053786,0.0
2022-10-03 22:00,0.153847,5.0
2022-10-03 23:00,0.151777,3.0
2022-10-04 00:00,0.110899,4.0
2022-10-04 01:00,-0.118092,1.5
2022-11-12 19:00,0.375967,1.0
2022-11-12 20:00,-0.216107,2.5
2022-11-12 21:00,-0.006359,8.5
2022-11-12 22:00,-0.053882,2.0
2022-11-28 20:00,0.153909,0.5
2022-11-28 21:00,0.151777,2.0
2022-11-28 22:00,0.110795,5.5
2022-11-28 23:00,-0.118050,8.0
2023-01-13 05:00,0.375862,0.5
2023-01-13 06:00,-0.216170,1.5
2023-01-13 07:00,-0.006320,5.5
2023-01-13 08:00,-0.053813,5.0
2023-04-05 11:00,0.153842,0.5
2023-04-05 12:00,0.151795,3.5
2023-04-05 13:00,0.110886,3.5
2023-04-05 14:00,-0.118071,4.0
2023-05-06 05:00,0.375910,1.5
2023-05-06 06:00,-0.216197,4.0
2023-05-06 07:00,-0.006293,3.0
2023-05-06 08:00,-0.053786,3.0
2023-05-06 09:00,0.153876,2.0
2023-05-06 10:00,0.151806,1.5
2023-06-10 23:00,0.110845,0.5
2023-06-11 00:00,-0.118083,0.5
2023-06-11 01:00,0.375876,10.0
2023-06-11 02:00,-0.216260,8.5
2023-06-20 22:00,-0.006361,0.5
2023-06-20 23:00,-0.053774,3.0
2023-06-21 00:00,0.153901,8.0
2023-06-21 01:00,0.151786,8.5
2023-06-26 04:00,0.110781,0.0
2023-06-26 05:00,-0.118115,2.5
2023-06-26 06:00,0.375869,9.5
2023-06-26 07:00,-0.216189,11.0
2023-06-26 20:00,-0.006302,0.0
2023-06-26 21:00,-0.053819,0.0
2023-06-26 22:00,0.153867,7.0
2023-06-26 23:00,0.151790,5.5
2023-06-29 09:00,0.110817,0.5
2023-06-29 10:00,-0.118141,2.0
2023-06-29 11:00,0.375884,7.0
2023-06-29 12:00,-0.216274,2.5
2023-06-29 13:00,-0.006245,3.5
2023-06-29 14:00,-0.053746,2.5
2023-06-29 15:00,0.153834,2.0
2023-06-29 16:00,0.151817,11.0
2023-07-04 14:00,0.110853,1.0
2023-07-04 15:00,-0.118126,3.5
2023-07-04 16:00,0.375917,4.5
2023-07-04 17:00,-0.216123,8.0
2023-07-04 18:00,-0.006268,1.0
2023-07-04 19:00,-0.053815,10.5
2023-07-04 20:00,0.153902,8.0
2023-07-04 23:00,0.151795,2.5
2023-07-05 00:00,0.110811,0.5
2023-07-05 01:00,-0.118098,13.5
2023-07-05 02:00,0.375827,10.0
2023-07-09 09:00,-0.216220,0.0
2023-07-09 10:00,-0.006358,0.0
2023-07-09 11:00,-0.053813,8.0
2023-07-09 12:00,0.153935,1.0
2023-07-09 13:00,0.151755,2.5
2023-07-09 14:00,0.110776,8.5
2023-07-11 07:00,-0.118093,0.0
2023-07-11 08:00,0.375860,0.5
2023-07-11 09:00,-0.216172,13.5
2023-07-11 10:00,-0.006309,12.0
2023-07-11 13:00,-0.053781,0.5
2023-07-11 14:00,0.153950,0.5
2023-07-11 15:00,0.151769,19.0
2023-07-11 16:00,0.110759,28.5
2023-07-13 10:00,-0.118029,0.5
2023-07-13 11:00,0.375815,6.5
2023-07-13 12:00,-0.216176,5.5
2023-07-13 13:00,-0.006319,10.0
2023-07-13 14:00,-0.053833,5.0
2023-07-13 15:00,0.153893,12.0
2023-07-13 16:00,0.151759,15.5
2023-07-13 23:00,0.110841,4.0
2023-07-14 00:00,-0.118057,4.0
2023-07-14 01:00,0.375888,11.5
2023-07-14 02:00,-0.216228,5.0
2023-07-14 03:00,-0.006301,0.5
2023-07-14 04:00,-0.053841,2.5
2023-07-16 11:00,0.153856,0.0
2023-07-16 12:00,0.151775,0.0
2023-07-16 13:00,0.110777,17.0
2023-07-16 14:00,-0.118256,17.0
2023-07-18 05:00,0.375901,1.5
2023-07-18 06:00,-0.216206,0.0
2023-07-18 07:00,-0.006437,10.0
2023-07-18 08:00,-0.053820,11.0
2023-08-10 10:00,0.153894,1.0
2023-08-10 11:00,0.151755,1.5
2023-08-10 12:00,0.110837,4.5
2023-08-10 13:00,-0.118081,1.5
2023-08-10 14:00,0.375888,2.0
2023-08-10 15:00,-0.216187,2.0
2023-08-10 16:00,-0.006323,6.0
2023-08-10 17:00,-0.053804,6.0
2023-08-10 18:00,0.153856,1.5
2023-08-10 19:00,0.151794,4.0
2023-08-10 20:00,0.110880,6.0
2023-08-11 04:00,-0.118070,1.0
2023-08-11 05:00,0.375902,3.0
2023-08-11 06:00,-0.216227,2.5
2023-08-11 07:00,-0.006335,5.5
2023-08-22 13:00,-0.053821,0.0
2023-08-22 14:00,0.153873,0.0
2023-08-22 15:00,0.151754,14.5
2023-08-22 16:00,0.110804,5.5
2023-08-22 17:00,-0.118189,6.5
2023-08-22 18:00,0.375895,14.5
2023-08-23 10:00,-0.216192,0.0
2023-08-23 11:00,-0.006385,3.0
2023-08-23 12:00,-0.053829,8.0
2023-08-23 13:00,0.153896,9.0
2023-08-23 14:00,0.151732,4.5
2023-08-23 15:00,0.110806,3.0
2023-08-23 16:00,-0.118062,5.5
2023-08-29 10:00,0.375898,0.5
2023-08-29 11:00,-0.216207,0.0
2023-08-29 12:00,-0.006350,12.0
2023-08-29 13:00,-0.053806,6.5
