datetime,predicted precipitation,ground_truth
2021-07-03 13:00,1.981589,0.0
2021-07-03 14:00,3.425180,0.0
2021-07-03 15:00,0.659926,0.0
2021-07-03 16:00,1.237257,1.0
2021-07-03 17:00,2.682734,10.0
2021-07-03 18:00,5.823570,16.5
2021-07-03 19:00,0.547484,11.0
2021-07-03 20:00,0.043970,8.5
2021-07-03 21:00,0.359766,11.5
2021-07-03 22:00,4.664242,2.5
2021-07-03 23:00,0.243213,8.5
2022-06-23 17:00,2.315903,2.0
2022-06-23 18:00,1.489175,4.0
2022-06-23 19:00,0.095212,21.0
2022-06-23 20:00,1.141912,16.0
2022-06-23 21:00,4.815816,0.5
2022-06-23 22:00,0.818667,15.0
2022-06-23 23:00,3.023997,1.5
2022-06-24 00:00,0.438646,0.0
2022-06-24 01:00,3.847132,10.0
2022-06-24 02:00,4.264857,9.5
2022-06-24 03:00,2.793002,0.5
2022-06-30 01:00,2.669663,3.0
2022-06-30 02:00,0.130254,4.0
2022-06-30 03:00,4.232740,9.5
2022-06-30 04:00,4.663184,10.0
2022-06-30 05:00,0.087795,25.5
2022-06-30 06:00,1.728786,24.0
2022-06-30 07:00,2.472329,5.5
2022-06-30 08:00,1.247357,11.5
2022-06-30 09:00,2.611483,13.0
2022-06-30 10:00,3.531086,14.5
2022-06-30 11:00,1.335070,6.5
2022-06-30 13:00,0.871542,0.0
2022-06-30 14:00,1.970695,0.5
2022-06-30 15:00,0.041985,1.0
2022-06-30 16:00,3.040089,2.5
2022-06-30 17:00,1.848762,6.5
2022-06-30 18:00,1.222123,40.0
2022-06-30 19:00,1.842031,22.0
2022-06-30 20:00,2.785493,1.0
2022-06-30 21:00,7.157803,0.5
2022-06-30 22:00,0.698075,0.0
2022-06-30 23:00,3.317415,0.0
2022-07-13 07:00,3.061882,0.5
2022-07-13 08:00,2.253677,0.0
2022-07-13 09:00,0.778007,1.0
2022-07-13 10:00,4.796788,2.0
2022-07-13 11:00,0.153856,23.0
2022-07-13 12:00,0.769849,8.5
2022-07-13 13:00,2.482733,3.5
2022-07-13 14:00,0.665243,8.0
2022-07-13 15:00,0.977547,19.0
2022-07-13 16:00,1.254928,33.5
2022-07-13 17:00,2.025766,16.5
2022-08-08 19:00,1.342559,2.0
2022-08-08 20:00,5.884916,10.0
2022-08-08 21:00,3.601047,63.0
2022-08-08 22:00,3.796017,55.5
2022-08-08 23:00,3.690025,84.5
2022-08-09 00:00,3.165160,18.5
2022-08-09 01:00,0.300512,0.5
2022-08-09 02:00,3.438884,6.5
2022-08-09 03:00,3.415091,22.5
2022-08-09 04:00,5.791539,8.5
2022-08-09 05:00,2.347057,3.5
2022-09-05 08:00,3.299810,1.0
2022-09-05 09:00,1.421719,2.5
2022-09-05 10:00,3.267665,4.0
2022-09-05 11:00,1.328404,9.0
2022-09-05 12:00,2.994567,11.0
2022-09-05 13:00,2.969950,12.0
2022-09-05 14:00,2.506656,14.5
2022-09-05 15:00,1.795621,10.0
2022-09-05 16:00,2.273246,9.5
2022-09-05 17:00,0.881035,8.5
2022-09-05 18:00,6.001186,11.0
2022-09-05 19:00,2.599494,8.0
2022-09-05 20:00,8.607341,8.0
2022-09-05 21:00,2.489261,13.5
2022-09-05 22:00,2.496236,11.0
2022-09-05 23:00,1.939512,9.5
2022-09-06 00:00,4.990735,7.5
2022-09-06 01:00,2.708639,5.0
2022-09-06 02:00,4.443007,13.0
2023-04-05 08:00,2.317377,1.5
2023-04-05 09:00,0.959729,2.0
2023-04-05 10:00,0.859346,2.0
2023-04-05 11:00,0.648841,1.5
2023-04-05 12:00,0.989665,5.0
2023-04-05 13:00,2.252474,8.5
2023-04-05 14:00,1.351124,4.5
2023-04-05 15:00,3.970697,0.5
2023-04-05 16:00,6.769393,0.0
2023-04-05 17:00,3.134340,0.0
2023-04-05 18:00,2.650947,0.0
2023-07-11 04:00,2.892206,0.0
2023-07-11 05:00,2.892206,0.0
2023-07-11 06:00,2.947804,0.0
2023-07-11 07:00,2.297846,0.0
2023-07-11 08:00,3.458765,0.5
2023-07-11 09:00,3.853929,14.0
2023-07-11 10:00,1.001692,2.0
2023-07-11 11:00,3.571043,0.0
2023-07-11 12:00,1.648270,0.0
2023-07-11 13:00,3.931498,0.5
2023-07-11 14:00,1.683434,1.0
2023-07-11 15:00,1.803815,20.0
2023-07-11 16:00,0.434073,48.5
2023-07-11 17:00,1.227039,7.5
2023-07-11 18:00,0.766765,2.0
2023-07-11 19:00,3.252055,1.0
2023-07-11 20:00,2.584821,0.0
2023-08-10 13:00,0.732563,7.0
2023-08-10 14:00,5.515630,9.0
2023-08-10 15:00,1.319935,11.0
2023-08-10 16:00,6.152777,5.0
2023-08-10 17:00,3.276759,11.0
2023-08-10 18:00,1.443492,12.5
2023-08-10 19:00,1.032111,8.5
2023-08-10 20:00,1.838186,2.5
2023-08-10 21:00,5.872043,2.0
2023-08-10 22:00,4.078693,2.0
2023-08-10 23:00,4.041403,2.0
2023-08-23 07:00,5.065475,0.5
2023-08-23 08:00,3.231938,0.0
2023-08-23 09:00,3.496809,0.0
2023-08-23 10:00,3.653517,0.0
2023-08-23 11:00,2.386780,3.0
2023-08-23 12:00,3.271720,11.0
2023-08-23 13:00,2.148450,2.0
