datetime,predicted precipitation,ground_truth
2021-07-03 13:00,0.506565,0.0
2021-07-03 14:00,0.630690,0.0
2021-07-03 15:00,145.586456,0.0
2021-07-03 16:00,3.418663,1.0
2021-07-03 17:00,12.987564,10.0
2021-07-03 18:00,65.929962,16.5
2021-07-03 19:00,46.809853,11.0
2021-07-03 20:00,36.980736,8.5
2021-07-03 21:00,18.121819,11.5
2021-07-03 22:00,137.859070,2.5
2021-07-03 23:00,74.017616,8.5
2022-06-23 17:00,217.574677,2.0
2022-06-23 18:00,5.693943,4.0
2022-06-23 19:00,30.274963,21.0
2022-06-23 20:00,58.109474,16.0
2022-06-23 21:00,72.445702,0.5
2022-06-23 22:00,168.453552,15.0
2022-06-23 23:00,41.013466,1.5
2022-06-24 00:00,58.088402,0.0
2022-06-24 01:00,57.592560,10.0
2022-06-24 02:00,129.089081,9.5
2022-06-24 03:00,2.195066,0.5
2022-06-30 01:00,59.448631,3.0
2022-06-30 02:00,44.068295,4.0
2022-06-30 03:00,155.131821,9.5
2022-06-30 04:00,92.021271,10.0
2022-06-30 05:00,4.398437,25.5
2022-06-30 06:00,11.674190,24.0
2022-06-30 07:00,85.835373,5.5
2022-06-30 08:00,71.732193,11.5
2022-06-30 09:00,90.124710,13.0
2022-06-30 10:00,20.153223,14.5
2022-06-30 11:00,57.568535,6.5
2022-06-30 13:00,64.562759,0.0
2022-06-30 14:00,8.083231,0.5
2022-06-30 15:00,0.813814,1.0
2022-06-30 16:00,120.708130,2.5
2022-06-30 17:00,81.692474,6.5
2022-06-30 18:00,70.681168,40.0
2022-06-30 19:00,46.632736,22.0
2022-06-30 20:00,23.409760,1.0
2022-06-30 21:00,30.885582,0.5
2022-06-30 22:00,21.262863,0.0
2022-06-30 23:00,151.466858,0.0
2022-07-13 07:00,160.857910,0.5
2022-07-13 08:00,9.989141,0.0
2022-07-13 09:00,13.495907,1.0
2022-07-13 10:00,52.340908,2.0
2022-07-13 11:00,117.399017,23.0
2022-07-13 12:00,101.234787,8.5
2022-07-13 13:00,21.554417,3.5
2022-07-13 14:00,102.031685,8.0
2022-07-13 15:00,37.598419,19.0
2022-07-13 16:00,51.359016,33.5
2022-07-13 17:00,79.938133,16.5
2022-08-08 19:00,103.625839,2.0
2022-08-08 20:00,218.928711,10.0
2022-08-08 21:00,1.055658,63.0
