datetime,predicted precipitation,ground_truth
2021-03-01 07:00,-0.015359,4.0
2021-03-01 08:00,-0.008400,4.0
2021-03-01 09:00,-0.023631,6.0
2021-03-01 10:00,-0.008615,4.5
2021-04-03 11:00,-0.028264,0.0
2021-04-03 12:00,-0.035960,1.5
2021-04-03 13:00,-0.021978,8.0
2021-04-03 14:00,-0.016653,6.0
2021-04-03 15:00,-0.014901,4.0
2021-04-03 16:00,-0.018351,3.5
2021-04-03 17:00,-0.019260,5.5
2021-04-03 18:00,-0.018986,3.0
2021-04-30 20:00,-0.022387,0.0
2021-04-30 21:00,-0.017890,0.0
2021-04-30 22:00,-0.021954,5.0
2021-04-30 23:00,-0.028037,1.0
2021-05-07 08:00,-0.022406,0.0
2021-05-07 09:00,-0.028824,0.0
2021-05-07 10:00,-0.027703,5.0
2021-05-07 11:00,-0.037161,2.5
2021-05-16 04:00,-0.022561,0.0
2021-05-16 05:00,-0.018665,2.5
2021-05-16 06:00,-0.024858,8.0
2021-05-16 07:00,-0.029961,2.0
2021-05-16 08:00,-0.018784,5.5
2021-05-16 09:00,-0.017555,3.0
2021-05-16 11:00,-0.022060,1.5
2021-05-16 12:00,-0.031758,3.0
2021-05-16 13:00,-0.037507,5.5
2021-05-16 14:00,-0.031692,5.0
2021-05-25 06:00,-0.032130,0.0
2021-05-25 07:00,-0.029892,2.0
2021-05-25 08:00,-0.017100,5.0
2021-05-25 09:00,-0.033467,5.5
2021-05-25 10:00,-0.039567,5.0
2021-05-25 11:00,-0.028195,1.0
2021-05-27 10:00,-0.037658,1.0
2021-05-27 11:00,-0.029906,1.5
2021-05-27 12:00,-0.027124,6.5
2021-05-27 13:00,-0.025821,8.5
2021-05-28 04:00,-0.020094,0.0
2021-05-28 05:00,-0.034911,2.5
2021-05-28 06:00,-0.032935,5.0
2021-05-28 07:00,-0.032628,1.5
2021-05-28 22:00,-0.019383,1.0
2021-05-28 23:00,-0.029147,2.0
2021-05-29 00:00,-0.020085,5.0
2021-05-29 01:00,-0.032385,0.5
2021-06-03 15:00,-0.028779,0.0
2021-06-03 16:00,-0.023123,1.5
2021-06-03 17:00,-0.026082,5.0
