datetime,predicted precipitation,ground_truth
2021-03-01 07:00,0.060383,4.0
2021-03-01 08:00,0.060383,4.0
2021-03-01 09:00,0.060383,6.0
2021-03-01 10:00,0.060383,4.5
2021-04-03 11:00,0.060383,0.0
2021-04-03 12:00,0.060383,1.5
2021-04-03 13:00,0.060383,8.0
2021-04-03 14:00,0.060380,6.0
2021-04-03 15:00,0.060380,4.0
2021-04-03 16:00,0.060380,3.5
2021-04-03 17:00,0.060380,5.5
2021-04-03 18:00,0.060380,3.0
2021-04-30 20:00,0.060380,0.0
2021-04-30 21:00,0.060380,0.0
2021-04-30 22:00,0.060362,5.0
2021-04-30 23:00,0.060362,1.0
2021-05-07 08:00,0.060362,0.0
2021-05-07 09:00,0.060362,0.0
2021-05-07 10:00,0.060362,5.0
2021-05-07 11:00,0.060362,2.5
2021-05-16 04:00,0.060362,0.0
2021-05-16 05:00,0.060335,2.5
2021-05-16 06:00,0.060335,8.0
2021-05-16 07:00,0.060335,2.0
2021-05-16 08:00,0.060335,5.5
2021-05-16 09:00,0.060335,3.0
2021-05-16 11:00,0.060335,1.5
2021-05-16 12:00,0.060335,3.0
2021-05-16 13:00,0.060513,5.5
2021-05-16 14:00,0.060513,5.0
2021-05-25 06:00,0.060513,0.0
2021-05-25 07:00,0.060513,2.0
2021-05-25 08:00,0.060513,5.0
2021-05-25 09:00,0.060513,5.5
2021-05-25 10:00,0.060513,5.0
2021-05-25 11:00,0.060494,1.0
2021-05-27 10:00,0.060494,1.0
2021-05-27 11:00,0.060494,1.5
2021-05-27 12:00,0.060494,6.5
2021-05-27 13:00,0.060494,8.5
2021-05-28 04:00,0.060494,0.0
2021-05-28 05:00,0.060494,2.5
2021-05-28 06:00,0.060485,5.0
2021-05-28 07:00,0.060485,1.5
2021-05-28 22:00,0.060485,1.0
2021-05-28 23:00,0.060485,2.0
2021-05-29 00:00,0.060485,5.0
2021-05-29 01:00,0.060485,0.5
2021-06-03 15:00,0.060485,0.0
2021-06-03 16:00,0.060466,1.5
2021-06-03 17:00,0.060466,5.0
2021-06-03 18:00,0.060466,2.0
2021-07-03 18:00,0.060466,1.0
2021-07-03 19:00,0.060466,2.0
2021-07-03 20:00,0.060466,5.5
2021-07-03 21:00,0.060466,4.5
2021-07-03 23:00,0.060483,2.5
2021-07-04 00:00,0.060483,3.0
