datetime,predicted precipitation,ground_truth
2021-07-03 13:00,13.789918,0.0
2021-07-03 14:00,13.789918,0.0
2021-07-03 15:00,1.479274,0.0
2021-07-03 16:00,1.479274,1.0
2021-07-03 17:00,1.479274,10.0
2021-07-03 18:00,1.479274,16.5
2021-07-03 19:00,1.479274,11.0
2021-07-03 20:00,1.479274,8.5
2021-07-03 21:00,1.479274,11.5
2021-07-03 22:00,1.479274,2.5
2021-07-03 23:00,1.479274,8.5
2022-06-29 22:00,13.789918,0.0
2022-06-29 23:00,1.479274,1.5
2022-06-30 00:00,2.366134,4.0
2022-06-30 01:00,1.479274,3.0
2022-06-30 02:00,1.479274,4.0
2022-06-30 03:00,2.412392,9.5
2022-06-30 04:00,1.479274,10.0
2022-06-30 05:00,1.479274,25.5
2022-06-30 06:00,1.479274,24.0
2022-06-30 07:00,1.479274,5.5
2022-06-30 08:00,1.479274,11.5
2022-06-30 13:00,1.479274,0.0
2022-06-30 14:00,1.479274,0.5
2022-06-30 15:00,1.479274,1.0
2022-06-30 16:00,1.479274,2.5
2022-06-30 17:00,1.479274,6.5
2022-06-30 18:00,1.479274,40.0
2022-06-30 19:00,1.479274,22.0
2022-06-30 20:00,1.479274,1.0
2022-06-30 21:00,13.789918,0.5
2022-06-30 22:00,1.479274,0.0
2022-06-30 23:00,13.789918,0.0
2022-07-13 06:00,13.789918,0.0
2022-07-13 07:00,1.479274,0.5
2022-07-13 08:00,1.479274,0.0
2022-07-13 09:00,1.479274,1.0
2022-07-13 10:00,3.553821,2.0
2022-07-13 11:00,1.479274,23.0
2022-07-13 12:00,3.466182,8.5
2022-07-13 13:00,1.479274,3.5
2022-07-13 14:00,1.479274,8.0
2022-07-13 15:00,1.479274,19.0
2022-07-13 16:00,1.479274,33.5
2022-07-31 17:00,13.789918,0.5
2022-07-31 18:00,12.244990,0.5
2022-07-31 19:00,1.479274,0.5
2022-07-31 20:00,1.479274,5.0
2022-07-31 21:00,1.479274,4.0
2022-07-31 22:00,1.479274,15.0
2022-07-31 23:00,1.479274,14.0
2022-08-01 00:00,13.789918,0.0
2022-08-01 01:00,11.753304,0.5
2022-08-01 02:00,13.789918,0.0
2022-08-01 03:00,13.789918,0.0
2022-08-03 00:00,1.479274,3.0
2022-08-03 01:00,1.479274,1.5
2022-08-03 02:00,13.789918,2.5
2022-08-03 03:00,1.479274,2.0
2022-08-03 04:00,1.479274,4.0
2022-08-03 05:00,2.291115,14.0
