datetime,predicted precipitation,ground_truth
2021-07-03 13:00,1.535641,0.0
2021-07-03 14:00,1.609456,0.0
2021-07-03 15:00,0.438810,0.0
2021-07-03 16:00,1.053397,1.0
2021-07-03 17:00,1.350972,10.0
2021-07-03 18:00,0.200436,16.5
2021-07-03 19:00,0.287135,11.0
2021-07-03 20:00,0.813398,8.5
2021-07-03 21:00,1.012637,11.5
2021-07-03 22:00,0.845672,2.5
2021-07-03 23:00,0.506246,8.5
2022-06-23 17:00,1.152585,2.0
2022-06-23 18:00,1.303188,4.0
2022-06-23 19:00,0.102531,21.0
2022-06-23 20:00,0.531441,16.0
2022-06-23 21:00,0.829179,0.5
2022-06-23 22:00,0.089282,15.0
2022-06-23 23:00,0.774021,1.5
2022-06-24 00:00,0.600279,0.0
2022-06-24 01:00,0.916090,10.0
2022-06-24 02:00,1.587688,9.5
2022-06-24 03:00,1.470835,0.5
2022-06-30 01:00,0.013199,3.0
2022-06-30 02:00,0.557206,4.0
2022-06-30 03:00,1.043691,9.5
2022-06-30 04:00,0.491707,10.0
2022-06-30 05:00,0.079612,25.5
2022-06-30 06:00,0.040504,24.0
2022-06-30 07:00,0.814863,5.5
2022-06-30 08:00,0.168676,11.5
2022-06-30 09:00,0.927453,13.0
2022-06-30 10:00,1.158528,14.5
2022-06-30 11:00,0.366127,6.5
2022-06-30 13:00,0.279453,0.0
2022-06-30 14:00,0.245917,0.5
2022-06-30 15:00,0.417777,1.0
2022-06-30 16:00,0.799222,2.5
2022-06-30 17:00,0.222481,6.5
2022-06-30 18:00,0.090671,40.0
2022-06-30 19:00,0.010932,22.0
2022-06-30 20:00,0.768791,1.0
2022-06-30 21:00,1.357893,0.5
2022-06-30 22:00,0.652957,0.0
2022-06-30 23:00,1.405852,0.0
2022-07-13 07:00,0.570842,0.5
2022-07-13 08:00,0.717176,0.0
2022-07-13 09:00,0.801162,1.0
2022-07-13 10:00,1.199646,2.0
2022-07-13 11:00,0.423165,23.0
2022-07-13 12:00,0.371633,8.5
2022-07-13 13:00,0.575378,3.5
2022-07-13 14:00,0.561310,8.0
2022-07-13 15:00,0.098535,19.0
2022-07-13 16:00,0.690239,33.5
2022-07-13 17:00,0.407663,16.5
2022-08-08 19:00,0.036705,2.0
2022-08-08 20:00,1.451871,10.0
2022-08-08 21:00,1.395523,63.0
2022-08-08 22:00,0.542528,55.5
2022-08-08 23:00,1.536496,84.5
2022-08-09 00:00,1.458300,18.5
2022-08-09 01:00,0.236965,0.5
2022-08-09 02:00,1.625002,6.5
2022-08-09 03:00,1.654359,22.5
2022-08-09 04:00,1.740947,8.5
2022-08-09 05:00,1.109726,3.5
2022-09-05 08:00,1.514523,1.0
2022-09-05 09:00,1.041994,2.5
2022-09-05 10:00,0.027488,4.0
2022-09-05 11:00,0.080965,9.0
2022-09-05 12:00,0.483532,11.0
2022-09-05 13:00,0.072481,12.0
2022-09-05 14:00,1.400163,14.5
2022-09-05 15:00,0.193448,10.0
2022-09-05 16:00,0.490859,9.5
2022-09-05 17:00,0.731402,8.5
2022-09-05 18:00,0.076115,11.0
2022-09-05 19:00,0.889176,8.0
2022-09-05 20:00,0.596515,8.0
2022-09-05 21:00,0.732454,13.5
2022-09-05 22:00,0.133839,11.0
2022-09-05 23:00,0.578021,9.5
2022-09-06 00:00,1.235877,7.5
2022-09-06 01:00,1.144081,5.0
2022-09-06 02:00,0.460110,13.0
2023-04-05 08:00,0.692080,1.5
2023-04-05 09:00,0.319576,2.0
2023-04-05 10:00,0.368031,2.0
2023-04-05 11:00,0.394354,1.5
2023-04-05 12:00,0.785061,5.0
2023-04-05 13:00,1.176571,8.5
2023-04-05 14:00,0.087773,4.5
2023-04-05 15:00,1.408400,0.5
2023-04-05 16:00,1.490774,0.0
2023-04-05 17:00,1.502514,0.0
2023-04-05 18:00,1.524170,0.0
2023-07-11 04:00,0.852565,0.0
2023-07-11 05:00,0.852565,0.0
2023-07-11 06:00,0.853480,0.0
2023-07-11 07:00,0.830433,0.0
2023-07-11 08:00,1.464645,0.5
2023-07-11 09:00,0.801578,14.0
2023-07-11 10:00,0.783866,2.0
2023-07-11 11:00,0.144195,0.0
2023-07-11 12:00,0.353493,0.0
2023-07-11 13:00,1.566359,0.5
2023-07-11 14:00,0.030370,1.0
2023-07-11 15:00,0.495921,20.0
2023-07-11 16:00,1.245207,48.5
2023-07-11 17:00,0.180295,7.5
2023-07-11 18:00,0.260937,2.0
2023-07-11 19:00,0.159271,1.0
2023-07-11 20:00,1.522423,0.0
2023-08-10 13:00,0.448034,7.0
2023-08-10 14:00,0.846145,9.0
2023-08-10 15:00,0.628114,11.0
2023-08-10 16:00,0.567672,5.0
2023-08-10 17:00,0.654054,11.0
2023-08-10 18:00,0.778775,12.5
2023-08-10 19:00,0.154439,8.5
2023-08-10 20:00,0.791970,2.5
2023-08-10 21:00,1.418569,2.0
2023-08-10 22:00,1.481982,2.0
2023-08-10 23:00,1.535248,2.0
2023-08-23 07:00,1.616467,0.5
2023-08-23 08:00,1.546642,0.0
2023-08-23 09:00,1.583843,0.0
2023-08-23 10:00,1.503612,0.0
2023-08-23 11:00,0.652860,3.0
2023-08-23 12:00,0.086535,11.0
2023-08-23 13:00,0.813149,2.0
2023-08-23 14:00,1.004139,6.5
2023-08-23 15:00,0.114852,9.5
2023-08-23 16:00,0.023742,4.0
2023-08-23 17:00,0.655609,2.0
2023-08-29 07:00,0.925307,1.0
2023-08-29 08:00,0.199172,0.5
2023-08-29 09:00,0.623406,0.5
2023-08-29 10:00,1.577422,0.0
2023-08-29 11:00,0.029233,0.0
2023-08-29 12:00,0.322753,12.0
2023-08-29 13:00,0.401263,18.5
2023-08-29 14:00,0.477823,3.5
2023-08-29 15:00,1.389201,0.0
2023-08-29 16:00,1.603423,0.0
2023-08-29 17:00,0.376770,0.0
2023-09-16 19:00,0.550291,0.5
2023-09-16 20:00,1.337794,0.0
2023-09-16 21:00,0.457504,9.0
2023-09-16 22:00,0.817358,5.0
2023-09-16 23:00,0.163265,1.5
2023-09-17 00:00,0.954557,12.5
2023-09-17 01:00,0.292691,0.5
2023-09-17 02:00,1.515293,0.0
2023-09-17 03:00,1.457006,0.0
2023-09-17 04:00,1.533586,0.0
2023-09-17 05:00,1.533569,0.0
2023-11-05 23:00,0.145921,0.0
2023-11-06 00:00,0.342935,0.5
2023-11-06 01:00,0.673770,4.0
2023-11-06 02:00,1.079395,2.0
2023-11-06 03:00,0.170870,15.5
2023-11-06 04:00,0.837269,20.5
2023-11-06 05:00,0.850958,3.5
2023-11-06 06:00,0.774805,0.0
2023-11-06 07:00,0.609788,0.0
2023-11-06 08:00,0.592570,6.0
2023-11-06 09:00,0.805435,1.5
