datetime,predicted precipitation,ground_truth
2021-07-03 13:00,2.202388,0.0
2021-07-03 14:00,1.540230,0.0
2021-07-03 15:00,0.014253,0.0
2021-07-03 16:00,1.567816,1.0
2021-07-03 17:00,3.471250,10.0
2021-07-03 18:00,2.905496,16.5
2021-07-03 19:00,6.327159,11.0
2021-07-03 20:00,2.452400,8.5
2021-07-03 21:00,2.350498,11.5
2021-07-03 22:00,2.157083,2.5
2021-07-03 23:00,0.504899,8.5
2022-06-23 17:00,2.573343,2.0
2022-06-23 18:00,3.987537,4.0
2022-06-23 19:00,7.580119,21.0
2022-06-23 20:00,7.667584,16.0
2022-06-23 21:00,0.771114,0.5
2022-06-23 22:00,0.221581,15.0
2022-06-23 23:00,1.058333,1.5
2022-06-24 00:00,8.282680,0.0
2022-06-24 01:00,1.318605,10.0
2022-06-24 02:00,5.352265,9.5
2022-06-24 03:00,2.526702,0.5
2022-06-30 01:00,0.984841,3.0
2022-06-30 02:00,0.139205,4.0
2022-06-30 03:00,1.750454,9.5
2022-06-30 04:00,0.729723,10.0
2022-06-30 05:00,0.728954,25.5
2022-06-30 06:00,8.233765,24.0
2022-06-30 07:00,1.818274,5.5
2022-06-30 08:00,1.376320,11.5
2022-06-30 09:00,2.069123,13.0
2022-06-30 10:00,2.451829,14.5
2022-06-30 11:00,2.147463,6.5
2022-06-30 13:00,5.669855,0.0
2022-06-30 14:00,1.964417,0.5
2022-06-30 15:00,5.415744,1.0
2022-06-30 16:00,0.541041,2.5
2022-06-30 17:00,3.174847,6.5
2022-06-30 18:00,10.201472,40.0
2022-06-30 19:00,5.018781,22.0
2022-06-30 20:00,1.018295,1.0
2022-06-30 21:00,3.714198,0.5
2022-06-30 22:00,6.905418,0.0
2022-06-30 23:00,0.695606,0.0
2022-07-13 07:00,0.529270,0.5
2022-07-13 08:00,1.563309,0.0
2022-07-13 09:00,0.820052,1.0
2022-07-13 10:00,4.366200,2.0
2022-07-13 11:00,4.658745,23.0
2022-07-13 12:00,0.417326,8.5
2022-07-13 13:00,0.149216,3.5
2022-07-13 14:00,2.997076,8.0
2022-07-13 15:00,4.082999,19.0
2022-07-13 16:00,0.400249,33.5
2022-07-13 17:00,2.032569,16.5
2022-08-08 19:00,6.649955,2.0
2022-08-08 20:00,2.036442,10.0
2022-08-08 21:00,0.235541,63.0
2022-08-08 22:00,5.760760,55.5
2022-08-08 23:00,2.287263,84.5
2022-08-09 00:00,3.685260,18.5
2022-08-09 01:00,2.994684,0.5
2022-08-09 02:00,4.042371,6.5
2022-08-09 03:00,3.578701,22.5
2022-08-09 04:00,1.506639,8.5
2022-08-09 05:00,1.698980,3.5
2022-09-05 08:00,2.437142,1.0
2022-09-05 09:00,2.092157,2.5
2022-09-05 10:00,1.702957,4.0
2022-09-05 11:00,1.172450,9.0
2022-09-05 12:00,5.350115,11.0
2022-09-05 13:00,3.936106,12.0
2022-09-05 14:00,3.327865,14.5
2022-09-05 15:00,0.554389,10.0
2022-09-05 16:00,0.903859,9.5
2022-09-05 17:00,1.443573,8.5
2022-09-05 18:00,1.717907,11.0
2022-09-05 19:00,2.141756,8.0
