datetime,predicted precipitation,ground_truth
2021.7.3 13:00,2.198122,0.0
2021.7.3 14:00,1.535019,0.0
2021.7.3 15:00,0.012450,0.0
2021.7.3 16:00,1.572216,1.0
2021.7.3 17:00,3.474128,10.0
2021.7.3 18:00,2.930263,16.5
2021.7.3 19:00,6.324055,11.0
2021.7.3 20:00,2.446590,8.5
2021.7.3 21:00,2.350421,11.5
2021.7.3 22:00,2.159437,2.5
2021.7.3 23:00,0.503792,8.5
2022.6.23 17:00,2.570184,2.0
2022.6.23 18:00,3.987828,4.0
2022.6.23 19:00,7.598687,21.0
2022.6.23 20:00,7.681737,16.0
2022.6.23 21:00,0.748888,0.5
2022.6.23 22:00,0.230377,15.0
2022.6.23 23:00,1.059760,1.5
2022.6.24 0:00,8.310769,0.0
2022.6.24 1:00,1.319507,10.0
2022.6.24 2:00,5.349701,9.5
2022.6.24 3:00,2.520969,0.5
2022.6.30 1:00,0.994461,3.0
2022.6.30 2:00,0.141435,4.0
2022.6.30 3:00,1.749105,9.5
2022.6.30 4:00,0.729510,10.0
2022.6.30 5:00,0.726484,25.5
2022.6.30 6:00,8.240957,24.0
2022.6.30 7:00,1.825256,5.5
2022.6.30 8:00,1.371927,11.5
2022.6.30 9:00,2.067941,13.0
2022.6.30 10:00,2.451091,14.5
2022.6.30 11:00,2.147341,6.5
2022.6.30 13:00,5.677392,0.0
2022.6.30 14:00,1.994603,0.5
2022.6.30 15:00,5.407474,1.0
2022.6.30 16:00,0.535842,2.5
2022.6.30 17:00,3.168436,6.5
2022.6.30 18:00,10.217044,40.0
2022.6.30 19:00,5.045123,22.0
2022.6.30 20:00,1.015403,1.0
2022.6.30 21:00,3.708490,0.5
2022.6.30 22:00,6.911001,0.0
2022.6.30 23:00,0.680763,0.0
2022.7.13 7:00,0.528740,0.5
2022.7.13 8:00,1.565004,0.0
2022.7.13 9:00,0.819172,1.0
2022.7.13 10:00,4.366142,2.0
2022.7.13 11:00,4.666472,23.0
2022.7.13 12:00,0.417985,8.5
2022.7.13 13:00,0.148737,3.5
2022.7.13 14:00,3.016128,8.0
