datetime,predicted precipitation,ground_truth
2021-06-23 12:00,2.030829,0.0
2021-06-23 13:00,2.143958,0.0
2021-06-23 14:00,1.915259,0.0
2021-06-23 15:00,1.259471,0.0
2021-06-23 16:00,3.455125,0.0
2021-06-23 17:00,2.171374,15.0
2021-06-23 18:00,1.694854,0.0
2021-06-23 19:00,1.908235,0.0
2021-06-23 20:00,1.855992,0.0
2021-06-23 21:00,2.031409,0.0
2021-06-23 22:00,2.026124,0.0
2021-07-03 12:00,1.936774,0.0
2021-07-03 13:00,1.805497,0.0
2021-07-03 14:00,1.956689,0.0
2021-07-03 15:00,1.234738,0.0
2021-07-03 16:00,0.137082,1.0
2021-07-03 17:00,0.137082,10.0
2021-07-03 18:00,0.153095,16.5
2021-07-03 19:00,2.962977,11.0
2021-07-03 20:00,0.137082,8.5
2021-07-03 21:00,0.137082,11.5
2021-07-03 22:00,3.831393,2.5
2021-07-03 23:00,0.137082,8.5
2021-07-04 00:00,1.823067,0.0
2021-07-04 01:00,2.138680,0.0
2021-07-04 02:00,0.054480,0.0
2021-07-04 03:00,1.038260,0.0
2021-07-04 04:00,0.409671,0.0
2022-06-23 14:00,0.945449,7.0
2022-06-23 15:00,1.577777,3.5
2022-06-23 16:00,1.725915,11.5
2022-06-23 17:00,0.137082,2.0
2022-06-23 18:00,0.137082,4.0
2022-06-23 19:00,0.125787,21.0
2022-06-23 20:00,1.951055,16.0
2022-06-23 21:00,1.514060,0.5
2022-06-23 22:00,2.965973,15.0
2022-06-23 23:00,0.137082,1.5
2022-06-24 00:00,1.398400,0.0
2022-06-24 01:00,0.137082,10.0
2022-06-24 02:00,2.383121,9.5
2022-06-24 03:00,1.942649,0.5
2022-06-24 04:00,2.084720,0.0
2022-06-24 05:00,1.980601,0.0
2022-06-24 06:00,1.923377,0.0
2022-06-30 14:00,0.040802,0.5
2022-06-30 15:00,1.660745,1.0
2022-06-30 16:00,0.137082,2.5
2022-06-30 17:00,2.475389,6.5
2022-06-30 18:00,4.066401,40.0
2022-06-30 19:00,1.700811,22.0
2022-06-30 20:00,1.665149,1.0
2022-06-30 21:00,0.141448,0.5
2022-06-30 22:00,2.567267,0.0
2022-06-30 23:00,2.138438,0.0
2022-07-01 00:00,2.012811,0.0
2022-07-13 11:00,0.998244,23.0
2022-07-13 12:00,0.397258,8.5
2022-07-13 13:00,0.835333,3.5
2022-07-13 14:00,2.136058,8.0
2022-07-13 15:00,2.273568,19.0
2022-07-13 16:00,0.137082,33.5
2022-07-13 17:00,0.522817,16.5
2022-07-13 18:00,3.548563,35.5
2022-07-13 19:00,1.235694,22.5
2022-07-13 20:00,1.692771,3.0
2022-07-13 21:00,1.898108,0.5
2022-08-08 17:00,0.997941,0.5
2022-08-08 18:00,3.023761,19.0
2022-08-08 19:00,0.007844,2.0
2022-08-08 20:00,2.163348,10.0
2022-08-08 21:00,2.128383,63.0
2022-08-08 22:00,1.321322,55.5
2022-08-08 23:00,1.908118,84.5
2022-08-09 00:00,2.174884,18.5
2022-08-09 01:00,0.218360,0.5
2022-08-09 02:00,1.842805,6.5
2022-08-09 03:00,2.108626,22.5
2022-08-09 16:00,0.645379,0.5
2022-08-09 17:00,0.976239,0.0
2022-08-09 18:00,0.827500,9.0
2022-08-09 19:00,1.130608,5.0
2022-08-09 20:00,1.354372,5.5
2022-08-09 21:00,0.341762,12.5
2022-08-09 22:00,0.137082,1.0
2022-08-09 23:00,0.152559,16.5
2022-08-10 00:00,2.069720,3.0
2022-08-10 01:00,1.997246,4.5
2022-08-10 02:00,1.731292,0.5
2022-08-19 13:00,0.103920,0.0
2022-08-19 14:00,0.402379,0.0
2022-08-19 15:00,0.464736,0.0
2022-08-19 16:00,0.558755,0.0
2022-08-19 17:00,1.646930,3.0
2022-08-19 18:00,0.713412,29.0
2022-08-19 19:00,1.091050,0.0
2022-08-19 20:00,1.370950,0.0
2022-08-19 21:00,1.806083,0.5
2022-08-19 22:00,1.420611,1.0
2022-08-19 23:00,1.495204,4.5
2022-09-05 08:00,1.441108,1.0
2022-09-05 09:00,0.137082,2.5
2022-09-05 10:00,2.344120,4.0
2022-09-05 11:00,1.948516,9.0
2022-09-05 12:00,2.856084,11.0
2022-09-05 13:00,1.940720,12.0
2022-09-05 14:00,0.137082,14.5
2022-09-05 15:00,0.776731,10.0
2022-09-05 16:00,0.137082,9.5
2022-09-05 17:00,0.137082,8.5
2022-09-05 18:00,0.392101,11.0
2023-05-06 02:00,1.648103,1.0
2023-05-06 03:00,2.922475,4.5
2023-05-06 04:00,0.137082,2.0
2023-05-06 05:00,0.137082,3.5
2023-05-06 06:00,0.137082,7.5
2023-05-06 07:00,0.137082,10.5
2023-05-06 08:00,0.168339,7.5
2023-05-06 09:00,0.137082,9.5
2023-05-06 10:00,0.199396,8.0
2023-05-06 11:00,0.888971,7.5
2023-05-06 12:00,0.137082,4.0
2023-06-10 20:00,1.827803,0.0
2023-06-10 21:00,2.156810,0.0
2023-06-10 22:00,2.106914,0.0
2023-06-10 23:00,2.022210,0.5
2023-06-11 00:00,0.230298,0.0
2023-06-11 01:00,0.137082,10.0
2023-06-11 02:00,1.555766,1.5
2023-06-11 03:00,2.271175,0.0
2023-06-11 04:00,4.706212,0.5
2023-06-11 05:00,0.574883,0.5
2023-06-11 06:00,1.982818,0.0
2023-08-22 10:00,1.984122,0.0
2023-08-22 11:00,1.632865,0.0
2023-08-22 12:00,1.898490,0.0
2023-08-22 13:00,1.767455,0.0
2023-08-22 14:00,1.829312,0.0
2023-08-22 15:00,2.008658,14.5
2023-08-22 16:00,1.706523,9.0
2023-08-22 17:00,0.122197,15.5
2023-08-22 18:00,1.300656,1.0
2023-08-22 19:00,1.962228,0.0
2023-08-22 20:00,1.887505,0.0
2023-08-29 07:00,2.136760,1.0
2023-08-29 08:00,0.334760,0.5
2023-08-29 09:00,1.633527,0.5
2023-08-29 10:00,0.747170,0.0
2023-08-29 11:00,1.109756,0.0
2023-08-29 12:00,1.255118,12.0
2023-08-29 13:00,0.204043,18.5
2023-08-29 14:00,1.477664,3.5
2023-08-29 15:00,0.091164,0.0
2023-08-29 16:00,2.116469,0.0
2023-08-29 17:00,6.528304,0.0
2023-11-05 22:00,2.836661,0.0
2023-11-05 23:00,2.266577,0.0
2023-11-06 00:00,0.823101,0.5
2023-11-06 01:00,0.137082,4.0
2023-11-06 02:00,0.137082,2.0
